ccode,country,year,leadid,polity,start_date,start_month,start_year,end_month,end_year,gender,econ_style_first,econ_style_last,econ_style_alias,leader
360,Romania,2001,A2.9-5455,8,28,12,2000,12,2004,1,adrian,nastase,NA,A. Nastase
360,Romania,2002,A2.9-5455,8,28,12,2000,12,2004,1,adrian,nastase,NA,A. Nastase
360,Romania,2003,A2.9-5455,8,28,12,2000,12,2004,1,adrian,nastase,NA,A. Nastase
360,Romania,2004,A2.9-5455,9,28,12,2000,12,2004,1,adrian,nastase,NA,A. Nastase
360,Romania,2004,A2.9-5458,9,21,12,2004,12,2004,1,eugen,bejinariu,NA,Eugen Bejinariu
360,Romania,2004,A2.9-5461,9,29,12,2004,4,2007,1,traian,basescu,NA,Traian Basescu
360,Romania,2005,A2.9-5461,9,29,12,2004,4,2007,1,traian,basescu,NA,Traian Basescu
360,Romania,2006,A2.9-5461,9,29,12,2004,4,2007,1,traian,basescu,NA,Traian Basescu
360,Romania,2007,A2.9-5461,9,29,12,2004,4,2007,1,traian,basescu,NA,Traian Basescu
360,Romania,2007,cb-360-001,9,20,4,2007,5,2007,1,nicolae,vacaroiu,NA,Vacariou
360,Romania,2007,cb-360-002,9,23,5,2007,7,2012,1,traian,basescu,NA,Traian Basescu
360,Romania,2008,cb-360-002,9,23,5,2007,7,2012,1,traian,basescu,NA,Traian Basescu
360,Romania,2009,cb-360-002,9,23,5,2007,7,2012,1,traian,basescu,NA,Traian Basescu
360,Romania,2010,cb-360-002,9,23,5,2007,7,2012,1,traian,basescu,NA,Traian Basescu
360,Romania,2011,cb-360-002,9,23,5,2007,7,2012,1,traian,basescu,NA,Traian Basescu
360,Romania,2012,cb-360-002,9,23,5,2007,7,2012,1,traian,basescu,NA,Traian Basescu
360,Romania,2012,A3.0-102,9,10,7,2012,8,2012,1,crin,antonescu,NA,Antonescu
360,Romania,2012,cb-360-1,9,28,8,2012,12,2014,1,traian,basescu,NA,Traian Basescu
360,Romania,2013,cb-360-1,9,28,8,2012,12,2014,1,traian,basescu,NA,Traian Basescu
360,Romania,2014,cb-360-1,9,28,8,2012,12,2014,1,traian,basescu,NA,Traian Basescu
360,Romania,2014,cb-360-2,9,21,12,2014,8,2021,1,klaus,iohannis,NA,Iohannis
360,Romania,2015,cb-360-2,9,21,12,2014,8,2021,1,klaus,iohannis,NA,Iohannis
360,Romania,2016,cb-360-2,9,21,12,2014,8,2021,1,klaus,iohannis,NA,Iohannis
360,Romania,2017,cb-360-2,9,21,12,2014,8,2021,1,klaus,iohannis,NA,Iohannis
360,Romania,2018,cb-360-2,9,21,12,2014,8,2021,1,klaus,iohannis,NA,Iohannis
560,South Africa,1994,A2.9-6940,9,15,8,1989,5,1994,1,f.w.,de klerk,NA,deKlerk
560,South Africa,1994,A2.9-6943,9,10,5,1994,6,1999,1,nelson,mandela,NA,Mandela
560,South Africa,1995,A2.9-6943,9,10,5,1994,6,1999,1,nelson,mandela,NA,Mandela
560,South Africa,1996,A2.9-6943,9,10,5,1994,6,1999,1,nelson,mandela,NA,Mandela
560,South Africa,1997,A2.9-6943,9,10,5,1994,6,1999,1,nelson,mandela,NA,Mandela
560,South Africa,1998,A2.9-6943,9,10,5,1994,6,1999,1,nelson,mandela,NA,Mandela
560,South Africa,1999,A2.9-6943,9,10,5,1994,6,1999,1,nelson,mandela,NA,Mandela
560,South Africa,1999,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2000,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2001,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2002,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2003,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2004,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2005,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2006,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2007,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2008,A2.9-6946,9,16,6,1999,9,2008,1,thabo,mbeki,NA,Mbeki
560,South Africa,2008,A3.0-150,9,25,9,2008,5,2009,1,kgalema,motlanthe,NA,Motlanthe
560,South Africa,2009,A3.0-150,9,25,9,2008,5,2009,1,kgalema,motlanthe,NA,Motlanthe
560,South Africa,2009,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2010,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2011,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2012,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2013,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2014,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2015,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2016,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2017,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2018,A3.0-151,9,9,5,2009,2,2018,1,jacob,zuma,NA,Zuma
560,South Africa,2018,clb-560--01,9,15,2,2018,8,2021,1,cyril,ramaphosa,NA,Ramaphosa
92,El Salvador,1994,A2.9-970,7,1,6,1989,6,1994,1,alfredo,cristiani,NA,Cristiani
92,El Salvador,1994,A2.9-973,7,1,6,1994,6,1999,1,armando,calderon,armando calderon sol,Calderon Sol
92,El Salvador,1995,A2.9-973,7,1,6,1994,6,1999,1,armando,calderon,armando calderon sol,Calderon Sol
92,El Salvador,1996,A2.9-973,7,1,6,1994,6,1999,1,armando,calderon,armando calderon sol,Calderon Sol
92,El Salvador,1997,A2.9-973,7,1,6,1994,6,1999,1,armando,calderon,armando calderon sol,Calderon Sol
92,El Salvador,1998,A2.9-973,7,1,6,1994,6,1999,1,armando,calderon,armando calderon sol,Calderon Sol
92,El Salvador,1999,A2.9-973,7,1,6,1994,6,1999,1,armando,calderon,armando calderon sol,Calderon Sol
92,El Salvador,1999,A2.9-976,7,1,6,1999,6,2004,1,francisco,flores,NA,Flores
92,El Salvador,2000,A2.9-976,7,1,6,1999,6,2004,1,francisco,flores,NA,Flores
92,El Salvador,2001,A2.9-976,7,1,6,1999,6,2004,1,francisco,flores,NA,Flores
92,El Salvador,2002,A2.9-976,7,1,6,1999,6,2004,1,francisco,flores,NA,Flores
92,El Salvador,2003,A2.9-976,7,1,6,1999,6,2004,1,francisco,flores,NA,Flores
92,El Salvador,2004,A2.9-976,7,1,6,1999,6,2004,1,francisco,flores,NA,Flores
92,El Salvador,2004,A2.9-979,7,1,6,2004,6,2009,1,antonio,saca,tony saca,Saca Gonzšlez
92,El Salvador,2005,A2.9-979,7,1,6,2004,6,2009,1,antonio,saca,tony saca,Saca Gonzšlez
92,El Salvador,2006,A2.9-979,7,1,6,2004,6,2009,1,antonio,saca,tony saca,Saca Gonzšlez
92,El Salvador,2007,A2.9-979,7,1,6,2004,6,2009,1,antonio,saca,tony saca,Saca Gonzšlez
92,El Salvador,2008,A2.9-979,7,1,6,2004,6,2009,1,antonio,saca,tony saca,Saca Gonzšlez
92,El Salvador,2009,A2.9-979,8,1,6,2004,6,2009,1,antonio,saca,tony saca,Saca Gonzšlez
92,El Salvador,2009,A3.0-20,8,1,6,2009,6,2014,1,mauricio,funes,NA,Funes
92,El Salvador,2010,A3.0-20,8,1,6,2009,6,2014,1,mauricio,funes,NA,Funes
92,El Salvador,2011,A3.0-20,8,1,6,2009,6,2014,1,mauricio,funes,NA,Funes
92,El Salvador,2012,A3.0-20,8,1,6,2009,6,2014,1,mauricio,funes,NA,Funes
92,El Salvador,2013,A3.0-20,8,1,6,2009,6,2014,1,mauricio,funes,NA,Funes
92,El Salvador,2014,A3.0-20,8,1,6,2009,6,2014,1,mauricio,funes,NA,Funes
92,El Salvador,2014,cb-92-1,8,1,6,2014,6,2019,1,salvador,sanchez,salvador sanchez ceren,Salvador Sanchez Ceren
92,El Salvador,2015,cb-92-1,8,1,6,2014,6,2019,1,salvador,sanchez,salvador sanchez ceren,Salvador Sanchez Ceren
92,El Salvador,2016,cb-92-1,8,1,6,2014,6,2019,1,salvador,sanchez,salvador sanchez ceren,Salvador Sanchez Ceren
92,El Salvador,2017,cb-92-1,8,1,6,2014,6,2019,1,salvador,sanchez,salvador sanchez ceren,Salvador Sanchez Ceren
92,El Salvador,2018,cb-92-1,8,1,6,2014,6,2019,1,salvador,sanchez,salvador sanchez ceren,Salvador Sanchez Ceren
317,Slovak Republic,1993,A2.9-4624,7,1,1,1993,3,1994,1,vladimir,meciar,NA,Meciar
317,Slovak Republic,1994,A2.9-4624,7,1,1,1993,3,1994,1,vladimir,meciar,NA,Meciar
317,Slovak Republic,1994,A2.9-4627,7,16,3,1994,12,1994,1,jozef,moravcik,NA,Moravcik
317,Slovak Republic,1994,A2.9-4630,7,13,12,1994,10,1998,1,vladimir,meciar,NA,Meciar
317,Slovak Republic,1995,A2.9-4630,7,13,12,1994,10,1998,1,vladimir,meciar,NA,Meciar
317,Slovak Republic,1996,A2.9-4630,7,13,12,1994,10,1998,1,vladimir,meciar,NA,Meciar
317,Slovak Republic,1997,A2.9-4630,7,13,12,1994,10,1998,1,vladimir,meciar,NA,Meciar
317,Slovak Republic,1998,A2.9-4630,9,13,12,1994,10,1998,1,vladimir,meciar,NA,Meciar
317,Slovak Republic,1998,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,1999,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2000,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2001,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2002,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2003,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2004,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2005,A2.9-4633,9,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2006,A2.9-4633,10,30,10,1998,7,2006,1,mikulas,dzurinda,NA,Dzurinda
317,Slovak Republic,2006,A3.0-73,10,4,7,2006,7,2010,1,robert,fico,NA,Fico
317,Slovak Republic,2007,A3.0-73,10,4,7,2006,7,2010,1,robert,fico,NA,Fico
317,Slovak Republic,2008,A3.0-73,10,4,7,2006,7,2010,1,robert,fico,NA,Fico
317,Slovak Republic,2009,A3.0-73,10,4,7,2006,7,2010,1,robert,fico,NA,Fico
317,Slovak Republic,2010,A3.0-73,10,4,7,2006,7,2010,1,robert,fico,NA,Fico
317,Slovak Republic,2010,A3.0-74,10,8,7,2010,4,2012,0,iveta,radicova,NA,Radicova
317,Slovak Republic,2011,A3.0-74,10,8,7,2010,4,2012,0,iveta,radicova,NA,Radicova
317,Slovak Republic,2012,A3.0-74,10,8,7,2010,4,2012,0,iveta,radicova,NA,Radicova
317,Slovak Republic,2012,cb-317-1,10,4,4,2012,3,2018,1,robert,fico,NA,Fico
317,Slovak Republic,2013,cb-317-1,10,4,4,2012,3,2018,1,robert,fico,NA,Fico
317,Slovak Republic,2014,cb-317-1,10,4,4,2012,3,2018,1,robert,fico,NA,Fico
317,Slovak Republic,2015,cb-317-1,10,4,4,2012,3,2018,1,robert,fico,NA,Fico
317,Slovak Republic,2016,cb-317-1,10,4,4,2012,3,2018,1,robert,fico,NA,Fico
317,Slovak Republic,2017,cb-317-1,10,4,4,2012,3,2018,1,robert,fico,NA,Fico
317,Slovak Republic,2018,cb-317-1,10,4,4,2012,3,2018,1,robert,fico,NA,Fico
317,Slovak Republic,2018,ctb-317-1,10,22,3,2018,3,2020,1,peter,pellegrini,NA,Pellegrini
349,Slovenia,1992,A2.9-5074,10,23,12,1991,5,1992,1,alojz,peterle,ljze peterle,Peterle
349,Slovenia,1992,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,1993,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,1994,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,1995,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,1996,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,1997,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,1998,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,1999,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,2000,A2.9-5077,10,14,5,1992,5,2000,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,2000,A2.9-5080,10,3,5,2000,11,2000,1,andrej,bajuk,NA,Bajuk
349,Slovenia,2000,A2.9-5083,10,17,11,2000,12,2002,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,2001,A2.9-5083,10,17,11,2000,12,2002,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,2002,A2.9-5083,10,17,11,2000,12,2002,1,janez,drnovsek,NA,Drnovsek
349,Slovenia,2002,A2.9-5086,10,11,12,2002,11,2004,1,anton,rop,NA,Anton Rop
349,Slovenia,2003,A2.9-5086,10,11,12,2002,11,2004,1,anton,rop,NA,Anton Rop
349,Slovenia,2004,A2.9-5086,10,11,12,2002,11,2004,1,anton,rop,NA,Anton Rop
349,Slovenia,2004,A2.9-5089,10,9,11,2004,11,2008,1,janez,jansa,NA,Janez Jansa
349,Slovenia,2005,A2.9-5089,10,9,11,2004,11,2008,1,janez,jansa,NA,Janez Jansa
349,Slovenia,2006,A2.9-5089,10,9,11,2004,11,2008,1,janez,jansa,NA,Janez Jansa
349,Slovenia,2007,A2.9-5089,10,9,11,2004,11,2008,1,janez,jansa,NA,Janez Jansa
349,Slovenia,2008,A2.9-5089,10,9,11,2004,11,2008,1,janez,jansa,NA,Janez Jansa
349,Slovenia,2008,A3.0-93,10,21,11,2008,2,2012,1,borut,pahor,NA,Borut Pahor
349,Slovenia,2009,A3.0-93,10,21,11,2008,2,2012,1,borut,pahor,NA,Borut Pahor
349,Slovenia,2010,A3.0-93,10,21,11,2008,2,2012,1,borut,pahor,NA,Borut Pahor
349,Slovenia,2011,A3.0-93,10,21,11,2008,2,2012,1,borut,pahor,NA,Borut Pahor
349,Slovenia,2012,A3.0-93,10,21,11,2008,2,2012,1,borut,pahor,NA,Borut Pahor
349,Slovenia,2012,cb-349-1,10,10,2,2012,3,2013,1,janez,jansa,NA,Janez Jansa
349,Slovenia,2013,cb-349-1,10,10,2,2012,3,2013,1,janez,jansa,NA,Janez Jansa
349,Slovenia,2013,cb-349-2,10,20,3,2013,9,2014,0,alenka,bratusek,NA,Alenka Bratusek
349,Slovenia,2014,cb-349-2,10,20,3,2013,9,2014,0,alenka,bratusek,NA,Alenka Bratusek
349,Slovenia,2014,cb-349-3,10,18,9,2014,9,2018,1,miro,cerar,NA,Miro Cerar
349,Slovenia,2015,cb-349-3,10,18,9,2014,9,2018,1,miro,cerar,NA,Miro Cerar
349,Slovenia,2016,cb-349-3,10,18,9,2014,9,2018,1,miro,cerar,NA,Miro Cerar
349,Slovenia,2017,cb-349-3,10,18,9,2014,9,2018,1,miro,cerar,NA,Miro Cerar
349,Slovenia,2018,cb-349-3,10,18,9,2014,9,2018,1,miro,cerar,NA,Miro Cerar
349,Slovenia,2018,ctb-349-4,10,13,9,2018,3,2020,1,marjan,sarec,NA,Sarec
940,Solomon Islands,1992,A2.9-9082,8,28,3,1989,6,1993,1,solomon,mamaloni,NA,Mamaloni
940,Solomon Islands,1993,A2.9-9082,8,28,3,1989,6,1993,1,solomon,mamaloni,NA,Mamaloni
940,Solomon Islands,1993,A2.9-9085,8,18,6,1993,10,1994,1,francis,hilly,billy hilly,Hilly
940,Solomon Islands,1994,A2.9-9085,8,18,6,1993,10,1994,1,francis,hilly,billy hilly,Hilly
940,Solomon Islands,1994,A2.9-9088,8,31,10,1994,8,1997,1,solomon,mamaloni,NA,Mamaloni
940,Solomon Islands,1995,A2.9-9088,8,31,10,1994,8,1997,1,solomon,mamaloni,NA,Mamaloni
940,Solomon Islands,1996,A2.9-9088,8,31,10,1994,8,1997,1,solomon,mamaloni,NA,Mamaloni
940,Solomon Islands,1997,A2.9-9088,8,31,10,1994,8,1997,1,solomon,mamaloni,NA,Mamaloni
940,Solomon Islands,1997,A2.9-9091,8,27,8,1997,6,2000,1,bartholomew,ulufa'alu,NA,Ulufa'alu
940,Solomon Islands,1998,A2.9-9091,8,27,8,1997,6,2000,1,bartholomew,ulufa'alu,NA,Ulufa'alu
940,Solomon Islands,1999,A2.9-9091,8,27,8,1997,6,2000,1,bartholomew,ulufa'alu,NA,Ulufa'alu
940,Solomon Islands,2004,A2.9-9097,8,17,12,2001,4,2006,1,allen,kemakeza,NA,Kemakeza
940,Solomon Islands,2005,A2.9-9097,8,17,12,2001,4,2006,1,allen,kemakeza,NA,Kemakeza
940,Solomon Islands,2006,A2.9-9097,8,17,12,2001,4,2006,1,allen,kemakeza,NA,Kemakeza
940,Solomon Islands,2006,A3.0-221,8,20,4,2006,5,2006,1,snyder,rini,NA,Rini
940,Solomon Islands,2006,A3.0-222,8,4,5,2006,12,2007,1,manasseh,sogavare,NA,Sogavare
940,Solomon Islands,2007,A3.0-222,8,4,5,2006,12,2007,1,manasseh,sogavare,NA,Sogavare
940,Solomon Islands,2007,A3.0-223,8,20,12,2007,8,2010,1,derek,sikua,NA,Sikua
940,Solomon Islands,2008,A3.0-223,8,20,12,2007,8,2010,1,derek,sikua,NA,Sikua
940,Solomon Islands,2009,A3.0-223,8,20,12,2007,8,2010,1,derek,sikua,NA,Sikua
940,Solomon Islands,2010,A3.0-223,8,20,12,2007,8,2010,1,derek,sikua,NA,Sikua
940,Solomon Islands,2010,A3.0-224,8,25,8,2010,11,2011,1,danny,philip,NA,Danny Philip
940,Solomon Islands,2011,A3.0-224,8,25,8,2010,11,2011,1,danny,philip,NA,Danny Philip
940,Solomon Islands,2011,A3.0-225,8,16,11,2011,12,2014,1,gordon,lilo,gordon darcy lilo,Darcy Lilo
940,Solomon Islands,2012,A3.0-225,8,16,11,2011,12,2014,1,gordon,lilo,gordon darcy lilo,Darcy Lilo
940,Solomon Islands,2013,A3.0-225,8,16,11,2011,12,2014,1,gordon,lilo,gordon darcy lilo,Darcy Lilo
940,Solomon Islands,2014,A3.0-225,8,16,11,2011,12,2014,1,gordon,lilo,gordon darcy lilo,Darcy Lilo
940,Solomon Islands,2014,cb-940-1,8,9,12,2014,11,2017,1,manasseh,sogavare,NA,Sogavare
940,Solomon Islands,2015,cb-940-1,8,9,12,2014,11,2017,1,manasseh,sogavare,NA,Sogavare
940,Solomon Islands,2016,cb-940-1,8,9,12,2014,11,2017,1,manasseh,sogavare,NA,Sogavare
940,Solomon Islands,2017,cb-940-1,8,9,12,2014,11,2017,1,manasseh,sogavare,NA,Sogavare
940,Solomon Islands,2017,se-940-2,8,15,11,2017,4,2019,1,rick,houenipwela,NA,Rick Houenipwela
940,Solomon Islands,2018,se-940-2,8,15,11,2017,4,2019,1,rick,houenipwela,NA,Rick Houenipwela
230,Spain,1992,A2.9-4228,10,2,12,1982,5,1996,1,felipe,gonzalez,NA,Gonzalez Marquez
230,Spain,1993,A2.9-4228,10,2,12,1982,5,1996,1,felipe,gonzalez,NA,Gonzalez Marquez
230,Spain,1994,A2.9-4228,10,2,12,1982,5,1996,1,felipe,gonzalez,NA,Gonzalez Marquez
230,Spain,1995,A2.9-4228,10,2,12,1982,5,1996,1,felipe,gonzalez,NA,Gonzalez Marquez
230,Spain,1996,A2.9-4228,10,2,12,1982,5,1996,1,felipe,gonzalez,NA,Gonzalez Marquez
230,Spain,1996,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,1997,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,1998,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,1999,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,2000,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,2001,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,2002,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,2003,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,2004,A2.9-4231,10,5,5,1996,4,2004,1,jose maria,aznar,NA,Aznar
230,Spain,2004,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2005,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2006,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2007,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2008,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2009,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2010,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2011,A2.9-4234,10,17,4,2004,12,2011,1,jose luis rodriguez,zapatero,NA,Rodriguez Zapatero
230,Spain,2011,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2012,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2013,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2014,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2015,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2016,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2017,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2018,A3.0-57,10,20,12,2011,6,2018,1,mariano,rajoy,NA,Rajoy Brey
230,Spain,2018,ctb-230-1,10,2,6,2018,8,2021,1,pedro,sanchez,NA,Sanchez
380,Sweden,1992,A2.9-5932,10,30,10,1991,10,1994,1,carl,bildt,NA,Bildt
380,Sweden,1993,A2.9-5932,10,30,10,1991,10,1994,1,carl,bildt,NA,Bildt
380,Sweden,1994,A2.9-5932,10,30,10,1991,10,1994,1,carl,bildt,NA,Bildt
380,Sweden,1994,A2.9-5935,10,7,10,1994,3,1996,1,ingvar,carlsson,NA,Carlsson
380,Sweden,1995,A2.9-5935,10,7,10,1994,3,1996,1,ingvar,carlsson,NA,Carlsson
380,Sweden,1996,A2.9-5935,10,7,10,1994,3,1996,1,ingvar,carlsson,NA,Carlsson
380,Sweden,1996,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,1997,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,1998,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,1999,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2000,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2001,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2002,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2003,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2004,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2005,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2006,A2.9-5938,10,21,3,1996,10,2006,1,goran,persson,NA,Persson
380,Sweden,2006,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2007,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2008,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2009,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2010,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2011,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2012,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2013,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2014,A3.0-113,10,6,10,2006,10,2014,1,fredrik,reinfeldt,NA,Reinfeldt
380,Sweden,2014,cb-380-1,10,3,10,2014,8,2021,1,stefan,lofven,NA,Lofven
380,Sweden,2015,cb-380-1,10,3,10,2014,8,2021,1,stefan,lofven,NA,Lofven
380,Sweden,2016,cb-380-1,10,3,10,2014,8,2021,1,stefan,lofven,NA,Lofven
380,Sweden,2017,cb-380-1,10,3,10,2014,8,2021,1,stefan,lofven,NA,Lofven
380,Sweden,2018,cb-380-1,10,3,10,2014,8,2021,1,stefan,lofven,NA,Lofven
225,Switzerland,1992,A2.9-3970,10,1,1,1992,12,1992,1,rene,felber,NA,Felber
225,Switzerland,1993,A2.9-3973,10,1,1,1993,12,1993,1,adolf,ogi,NA,Ogi
225,Switzerland,1994,A2.9-3976,10,1,1,1994,12,1994,1,otto,stich,NA,Stich
225,Switzerland,1995,A2.9-3979,10,1,1,1995,12,1995,1,kaspar,villiger,NA,Villiger
225,Switzerland,1996,A2.9-3982,10,1,1,1996,12,1996,1,jean-pascal,delamuraz,NA,Delamuraz
225,Switzerland,1997,A2.9-3985,10,1,1,1997,12,1997,1,arnold,koller,NA,Koller
225,Switzerland,1998,A2.9-3988,10,1,1,1998,12,1998,1,flavio,cotti,NA,Cotti
225,Switzerland,1999,A2.9-3991,10,1,1,1999,12,1999,0,ruth,dreifuss,NA,Dreifuss
225,Switzerland,2000,A2.9-3994,10,1,1,2000,12,2000,1,adolf,ogi,NA,Ogi
225,Switzerland,2001,A2.9-3997,10,1,1,2001,12,2001,1,moritz,leuenberger,NA,Leuenberger
225,Switzerland,2002,A2.9-4000,10,1,1,2002,12,2002,1,kaspar,villiger,NA,Villiger
